price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,statezip,log_price,house_age,since_renovation
568000.0,3.0,2.0,2350,5080,1.5,0,0,3,1780,570,1929,0,Seattle,WA 98118,13.249876697703288,85,85
250000.0,1.0,1.0,1100,4373,1.0,0,0,2,820,280,1947,0,Burien,WA 98166,12.429216196844383,67,67
581000.0,4.0,2.0,2510,13695,1.0,0,0,4,1280,1230,1961,2001,Kirkland,WA 98033,13.272506035834049,53,13
500000.0,2.0,1.0,1010,3885,1.5,0,0,4,1010,0,1906,1990,Seattle,WA 98112,13.122363377404328,108,24
475000.0,2.0,1.0,820,2723,1.0,0,0,3,820,0,1921,2000,Seattle,WA 98103,13.071070083016778,93,14
352000.0,5.0,2.5,2420,8560,1.0,0,2,3,1620,800,1978,0,Seattle,WA 98118,12.771386454580234,36,36
420000.0,3.0,2.25,1770,8165,2.0,0,0,3,1770,0,1977,2004,Kirkland,WA 98034,12.948009990259552,37,10
428000.0,2.0,2.0,1350,3900,1.0,0,0,3,1350,0,2003,0,Redmond,WA 98053,12.966878474563934,11,11
599000.0,3.0,1.75,1960,4788,1.0,0,0,4,1090,870,1920,0,Seattle,WA 98115,13.303016877097587,94,94
492000.0,4.0,2.5,3305,16164,1.5,0,0,5,2245,1060,1922,1956,Shoreline,WA 98133,13.106233995474446,92,58
630000.0,2.0,2.25,2550,5663,1.0,0,0,3,1720,830,2011,0,Renton,WA 98056,13.353475098367715,3,3
1110000.0,4.0,1.5,2310,13300,1.0,0,0,3,1890,420,1950,2005,Clyde Hill,WA 98004,13.919870573288517,64,9
575000.0,4.0,2.0,1650,5000,1.0,0,0,3,1650,0,1955,2005,Seattle,WA 98117,13.262125319779487,59,9
705000.0,4.0,2.5,2650,4316,1.5,0,0,3,1520,1130,1905,2013,Seattle,WA 98116,13.465953081794405,109,1
940000.0,4.0,2.25,1890,5940,1.0,0,1,3,1470,420,1963,2008,Seattle,WA 98112,13.753635154246187,51,6
313000.0,3.0,1.75,2190,8000,1.0,0,0,4,2190,0,1967,0,Federal Way,WA 98023,12.65395846952229,47,47
618080.0,3.0,2.5,2030,6500,2.0,0,0,3,2030,0,1988,2000,Issaquah,WA 98027,13.334373177900108,26,14
640000.0,3.0,3.0,2270,5175,2.0,0,0,3,2130,140,2002,0,Renton,WA 98056,13.369223455335854,12,12
485000.0,3.0,2.0,1610,4160,1.0,0,0,4,1010,600,1917,0,Seattle,WA 98136,13.091904169919621,97,97
300000.0,2.0,1.0,760,3001,1.0,0,0,3,760,0,1913,1983,Seattle,WA 98144,12.611537753638338,101,31
379500.0,2.0,1.0,1640,17335,1.0,0,0,3,840,800,1978,0,Redmond,WA 98053,12.84660987581782,36,36
339950.0,3.0,2.25,1630,12295,2.0,0,0,4,1630,0,1985,0,Renton,WA 98058,12.736553826954605,29,29
1500000.0,6.0,2.5,3560,6480,2.5,0,0,4,3560,0,1914,1945,Seattle,WA 98112,14.22097566607244,100,69
1340000.0,3.0,3.0,2960,5500,2.0,0,2,3,2440,520,1937,1990,Seattle,WA 98199,14.108180171927094,77,24
239900.0,3.0,2.0,1410,7566,1.0,0,0,3,1410,0,1985,0,Kent,WA 98030,12.387977448827787,29,29
314950.0,3.0,1.0,1040,16986,1.0,0,0,4,1040,0,1968,0,Renton,WA 98059,12.660169175050076,46,46
361280.0,2.0,1.0,820,6400,1.0,0,0,4,820,0,1944,0,Seattle,WA 98126,12.797408559943435,70,70
540000.0,7.0,5.75,3700,7647,2.0,0,1,3,3700,0,1948,1984,Lake Forest Park,WA 98155,13.199324418540456,66,30
480500.0,4.0,2.5,2180,11200,1.0,0,0,4,2180,0,1968,0,Woodinville,WA 98072,13.082582507392484,46,46
280000.0,3.0,2.5,1600,4271,2.0,0,0,3,1600,0,2000,0,Auburn,WA 98001,12.542544882151386,14,14
440000.0,3.0,1.75,1500,6180,1.0,0,0,4,1060,440,1947,1988,Seattle,WA 98118,12.994530005894443,67,26
530000.0,3.0,1.0,1340,4284,1.0,0,0,3,1080,260,1910,2006,Seattle,WA 98105,13.180632285528304,104,8
560000.0,3.0,2.0,1860,13374,1.0,0,0,3,1860,0,1985,0,Issaquah,WA 98027,13.235692062711331,29,29
775000.0,3.0,2.0,2540,7200,1.5,0,3,4,1600,940,1905,0,Seattle,WA 98144,13.560618308335483,109,109
160000.0,2.0,1.0,1040,13100,1.0,0,0,5,1040,0,1912,0,Kent,WA 98032,11.982929094215963,102,102
209950.0,3.0,1.5,1380,11130,1.0,0,0,3,1380,0,1960,2012,Federal Way,WA 98003,12.25462468611234,54,2
226500.0,3.0,1.75,1640,10762,1.0,0,0,3,1130,510,1988,2000,Covington,WA 98042,12.330500223905226,26,14
380000.0,5.0,1.75,3000,6000,1.0,0,0,5,1500,1500,1958,0,Seattle,WA 98178,12.84792653170257,56,56
409500.0,4.0,2.75,2140,13000,1.0,0,0,3,1320,820,1968,1997,Kenmore,WA 98028,12.922692182275261,46,17
690000.0,3.0,2.0,1760,6428,1.0,0,0,4,980,780,1942,1982,Seattle,WA 98199,13.444446876573442,72,32
405000.0,3.0,2.25,1660,8307,1.0,0,0,4,1660,0,1961,2001,Shoreline,WA 98133,12.911642346088676,53,13
375000.0,3.0,2.5,1830,13042,2.0,0,0,3,1830,0,1990,2009,Maple Valley,WA 98038,12.834681304952548,24,5
794154.0,4.0,2.0,2210,8556,1.0,0,1,4,1210,1000,1954,1979,Seattle,WA 98199,13.585032676082449,60,35
185000.0,4.0,1.0,1490,6600,1.0,0,0,3,1490,0,1969,2010,Burien,WA 98168,12.128111104060462,45,4
245000.0,3.0,1.5,1260,1270,2.0,0,0,3,1040,220,2005,0,Seattle,WA 98133,12.409013489526863,9,9
1532500.0,5.0,4.5,4270,8076,2.0,0,0,3,3400,870,2007,0,Kirkland,WA 98033,14.242410946792504,7,7
1040000.0,4.0,3.5,3900,8391,2.0,0,0,3,3900,0,2006,0,Kirkland,WA 98033,13.854731271117556,8,8
425000.0,2.0,2.5,1150,1027,3.0,0,0,3,1150,0,2008,0,Seattle,WA 98103,12.959844447906553,6,6
365000.0,5.0,2.75,2410,5003,1.0,0,0,3,1410,1000,2008,0,Seattle,WA 98118,12.80765263256463,6,6
417250.0,3.0,2.25,1606,1452,3.0,0,0,3,1606,0,2009,0,Seattle,WA 98125,12.94144084152408,5,5
339950.0,2.0,1.0,820,681,3.0,0,0,3,820,0,2006,0,Seattle,WA 98103,12.736553826954605,8,8
615000.0,2.0,1.0,1540,6872,1.0,0,0,4,820,720,1946,1989,Seattle,WA 98119,13.329377546788654,68,25
403000.0,3.0,2.75,2090,8354,2.0,0,0,3,2090,0,2012,1912,Duvall,WA 98019,12.90669184092882,2,102
980000.0,5.0,2.5,3160,11470,1.0,0,0,4,1780,1380,1971,0,Mercer Island,WA 98040,13.795307850646754,43,43
258000.0,4.0,1.75,1730,8320,1.0,0,0,3,1230,500,1977,2004,Federal Way,WA 98023,12.460714863903755,37,10
533000.0,3.0,1.0,1670,4080,1.0,0,0,3,1170,500,1967,2011,Seattle,WA 98115,13.186276703147982,47,3
537500.0,4.0,2.5,2550,4630,2.0,0,0,3,2550,0,2005,0,Sammamish,WA 98075,13.194684038983954,9,9
830000.0,5.0,3.0,3040,9601,1.0,0,0,5,1970,1070,1968,0,Mercer Island,WA 98040,13.62918097977278,46,46
712000.0,3.0,1.0,1250,4620,1.5,0,0,4,1150,100,1900,1971,Seattle,WA 98103,13.475833190394113,114,43
262000.0,4.0,2.5,2020,6236,2.0,0,0,3,2020,0,2002,0,Algona,WA 98001,12.476099782743233,12,12
753888.0,4.0,2.5,2660,5500,2.0,0,2,3,2660,0,2003,0,Issaquah,WA 98029,13.532999094842712,11,11
134000.0,2.0,1.5,980,5000,2.0,0,0,3,980,0,1922,2003,Skykomish,WA 98288,11.805595078933049,92,11
402000.0,3.0,2.5,1960,8000,1.0,0,0,4,1290,670,1977,0,Kirkland,WA 98034,12.904207367601158,37,37
205000.0,2.0,1.0,720,5040,1.0,0,0,3,720,0,1955,2005,Seattle,WA 98106,12.230765258120545,59,9
553650.0,2.0,2.5,1360,1349,2.0,0,0,3,1050,310,1997,0,Seattle,WA 98112,13.224287997126254,17,17
559950.0,2.0,2.0,1870,4950,1.0,0,0,3,1870,0,2006,0,Redmond,WA 98053,13.23560277301084,8,8
260000.0,4.0,1.5,2130,8800,1.0,0,0,3,1100,1030,1962,2003,Kent,WA 98032,12.468436909997665,52,11
270000.0,4.0,2.5,1810,6509,2.0,0,0,3,1810,0,1994,0,Kent,WA 98042,12.506177237980511,20,20
719000.0,3.0,2.5,1690,4500,1.5,0,1,4,1690,0,1928,0,Seattle,WA 98116,13.485616636703183,86,86
266000.0,3.0,2.5,1940,8547,1.0,0,0,3,1460,480,1989,0,Kent,WA 98030,12.491251587763836,25,25
325900.0,4.0,2.5,2320,6270,2.0,0,0,3,2320,0,2004,2003,Kent,WA 98042,12.694345864825653,10,11
1039000.0,4.0,1.0,3410,5000,2.0,0,0,5,2190,1220,1910,0,Seattle,WA 98144,13.853769270081365,104,104
246000.0,3.0,1.75,1390,7399,1.0,0,0,4,1390,0,1975,0,Kent,WA 98031,12.4130868149145,39,39
515000.0,2.0,1.0,1060,4960,1.0,0,0,3,1060,0,1926,2003,Seattle,WA 98103,13.151922179645874,88,11
207000.0,3.0,1.0,1490,8995,1.0,0,0,4,1490,0,1954,1979,Seattle,WA 98168,12.240474072247506,60,35
780000.0,4.0,1.75,2480,9195,1.0,0,0,3,1390,1090,1950,2005,Bellevue,WA 98004,13.567049198665774,64,9
295000.0,3.0,2.5,1920,7229,2.0,0,0,3,1920,0,1993,0,Federal Way,WA 98003,12.594730635321957,21,21
385000.0,3.0,1.75,1890,9920,1.0,0,0,3,1230,660,1944,0,Seattle,WA 98125,12.86099861326992,70,70
350000.0,4.0,1.75,2250,13515,1.0,0,0,4,2150,100,1940,2001,Kent,WA 98030,12.765688433465597,74,13
235000.0,2.0,1.0,1270,3008,1.0,0,0,4,650,620,1923,0,Seattle,WA 98118,12.367340793126296,91,91
358000.0,2.0,1.5,960,1808,2.0,0,0,3,960,0,1993,0,Seattle,WA 98122,12.788288265382837,21,21
716500.0,4.0,2.5,3290,6465,2.0,0,0,3,3290,0,2002,0,Sammamish,WA 98075,13.482133526250363,12,12
228000.0,4.0,1.75,2000,6120,1.0,0,0,3,1100,900,1965,1993,Seattle,WA 98178,12.337100907936577,49,21
405000.0,2.0,1.0,1020,8155,1.0,0,0,4,1020,0,1948,0,Seattle,WA 98177,12.911642346088676,66,66
538000.0,4.0,1.75,1840,9600,1.0,0,0,3,1220,620,1967,2011,Redmond,WA 98052,13.195613839143922,47,3
530000.0,3.0,1.75,1980,6760,1.0,0,0,4,1980,0,1973,0,Bellevue,WA 98008,13.180632285528304,41,41
1750000.0,6.0,3.0,3510,5760,2.5,0,0,4,3510,0,1906,1990,Seattle,WA 98112,14.375126345899696,108,24
636000.0,2.0,1.75,1230,3600,1.5,0,0,5,1230,0,1925,0,Seattle,WA 98119,13.36295384232226,89,89
1500000.0,3.0,1.75,2430,12757,1.0,0,2,4,1340,1090,1952,0,Bellevue,WA 98004,14.22097566607244,62,62
868500.0,3.0,2.5,2920,3942,3.0,0,0,3,2920,0,2008,0,Renton,WA 98056,13.674522864663297,6,6
530000.0,4.0,2.75,2280,2850,1.5,0,0,4,1540,740,1930,0,Seattle,WA 98115,13.180632285528304,84,84
230000.0,3.0,1.75,950,6000,1.0,0,0,3,790,160,1939,1969,Seattle,WA 98108,12.345834587905333,75,45
229000.0,3.0,2.5,1190,3000,2.0,0,0,3,1190,0,2002,0,Tukwila,WA 98178,12.341477282536376,12,12
437000.0,3.0,1.75,1310,9282,1.0,0,0,4,1310,0,1976,1992,Redmond,WA 98052,12.987688474077727,38,22
1307000.0,5.0,3.25,2800,3200,1.5,0,0,5,1910,890,1932,2002,Seattle,WA 98109,14.083244992606359,82,12
595000.0,3.0,2.5,1750,3354,2.0,0,0,4,1750,0,1991,0,Kirkland,WA 98033,13.296316684527767,23,23
660000.0,3.0,1.75,1320,5750,1.5,0,0,5,1320,0,1918,0,Seattle,WA 98116,13.399995114002609,96,96
347500.0,4.0,2.5,2460,7350,2.0,0,0,3,2460,0,1989,0,Federal Way,WA 98023,12.758519943986984,25,25
297950.0,3.0,2.0,1240,10800,1.0,0,0,3,1240,0,1967,2010,Renton,WA 98058,12.604680966175126,47,4
245000.0,3.0,1.5,1260,7964,1.0,0,0,4,1260,0,1955,2009,Des Moines,WA 98148,12.409013489526863,59,5
543200.0,6.0,2.25,2820,15600,1.5,0,2,5,1970,850,1940,0,Burien,WA 98166,13.205232855226624,74,74
413450.0,3.0,2.5,1540,1614,3.0,0,0,3,1470,70,2008,0,Seattle,WA 98103,12.932291867150314,6,6
424500.0,3.0,1.75,1460,7700,1.0,0,0,3,1460,0,1979,2014,Redmond,WA 98052,12.958667284733538,35,0
230000.0,3.0,1.0,1390,16000,1.0,0,0,4,1390,0,1960,2001,Algona,WA 98001,12.345834587905333,54,13
930000.0,3.0,3.25,2640,4080,2.0,0,0,3,1840,800,1912,2000,Seattle,WA 98105,13.742939865129438,102,14
349000.0,3.0,1.75,1590,9620,1.0,0,0,3,1590,0,1988,2000,Renton,WA 98059,12.762827201184564,26,14
835000.0,4.0,2.0,1910,6960,1.5,0,0,5,1910,0,1941,0,Seattle,WA 98103,13.635187003832993,73,73
988500.0,3.0,2.75,2015,16807,2.0,1,4,3,2015,0,2007,0,Burien,WA 98166,13.80394392159281,7,7
500000.0,3.0,1.75,1410,1197,3.0,0,0,3,1410,0,2012,1912,Seattle,WA 98103,13.122363377404328,2,102
499000.0,2.0,1.5,1110,957,2.0,0,0,3,930,180,2005,0,Seattle,WA 98119,13.120361374733656,9,9
321950.0,2.0,1.25,860,1277,2.0,0,0,3,860,0,2007,0,Seattle,WA 98144,12.68215153296633,7,7
494000.0,3.0,2.5,2310,4729,2.0,0,0,3,2310,0,2011,0,Kenmore,WA 98028,13.110290796170059,3,3
441750.0,2.0,1.5,1020,1060,3.0,0,0,3,1020,0,2008,0,Seattle,WA 98103,12.998499390181943,6,6
438000.0,2.0,1.0,980,1179,2.0,0,0,3,980,0,2010,0,Seattle,WA 98119,12.989974189358584,4,4
352000.0,3.0,2.25,1640,11050,1.0,0,0,4,1640,0,1972,0,Renton,WA 98059,12.771386454580234,42,42
839900.0,4.0,3.5,3810,13592,1.0,0,1,3,2560,1250,2013,1923,Renton,WA 98056,13.641038116113718,1,91
765000.0,4.0,2.75,2790,10819,2.0,0,0,3,2790,0,1996,0,Issaquah,WA 98027,13.547631112808673,18,18
460000.0,4.0,1.75,1750,5500,1.5,0,0,5,1050,700,1926,0,Seattle,WA 98117,13.038981768465277,88,88
224500.0,4.0,1.0,1430,8355,1.5,0,0,4,1430,0,1983,0,Auburn,WA 98092,12.321630986164447,31,31
254000.0,3.0,2.5,1850,4597,2.0,0,0,3,1850,0,2003,0,Covington,WA 98042,12.445089546000673,11,11
920000.0,4.0,3.0,3750,11025,2.0,0,0,3,3750,0,1976,0,Sammamish,WA 98074,13.732128949025222,38,38
402500.0,4.0,2.5,2600,11951,2.0,0,0,3,2600,0,1988,2000,Federal Way,WA 98023,12.905450375840756,26,14
280950.0,3.0,1.75,1390,8700,1.0,0,3,4,840,550,1912,1989,Renton,WA 98057,12.545931996540345,102,25
604000.0,4.0,2.5,2260,7753,2.0,0,0,3,2260,0,1989,0,Issaquah,WA 98029,13.311329476916953,25,25
565000.0,4.0,2.25,2470,7447,2.0,0,0,3,2470,0,1984,0,Lake Forest Park,WA 98155,13.244581010128577,30,30
255000.0,2.0,1.0,810,7980,1.0,0,0,1,810,0,1928,0,Seattle,WA 98146,12.449018824140563,86,86
445000.0,4.0,2.0,1650,6000,1.0,0,0,5,1000,650,1959,0,Seattle,WA 98144,13.005829561148378,55,55
195000.0,2.0,1.0,720,18000,1.0,0,0,3,720,0,1950,2005,Seattle,WA 98178,12.180754837545884,64,9
387000.0,3.0,2.25,1445,1606,2.0,0,0,3,1300,145,2003,0,Issaquah,WA 98027,12.866179972011919,11,11
490000.0,2.0,1.0,1840,3300,1.5,0,0,4,1130,710,1910,0,Seattle,WA 98107,13.102160670086809,104,104
505000.0,3.0,2.5,2100,5824,2.0,0,2,3,2100,0,1999,0,Snoqualmie,WA 98065,13.132313708257497,15,15
303500.0,3.0,1.5,1060,10464,1.0,0,0,4,1060,0,1973,0,Kirkland,WA 98034,12.62313688948169,41,41
270000.0,3.0,1.5,1500,6337,1.0,0,0,5,1500,0,1953,0,Seattle,WA 98125,12.506177237980511,61,61
323000.0,4.0,2.75,1970,7213,1.0,0,0,3,1170,800,1977,2004,Renton,WA 98058,12.685407602204794,37,10
382000.0,3.0,3.25,1410,1253,3.0,0,0,3,1410,0,2005,0,Seattle,WA 98103,12.853175887588712,9,9
1370000.0,4.0,2.75,3720,9450,1.0,0,4,5,1960,1760,1962,0,Bellevue,WA 98006,14.130321297804308,52,52
280000.0,4.0,2.0,2190,14439,1.0,0,0,4,1180,1010,1977,0,Auburn,WA 98001,12.542544882151386,37,37
260000.0,3.0,2.0,1920,8075,1.0,0,0,4,1510,410,1969,0,Federal Way,WA 98023,12.468436909997665,45,45
201500.0,3.0,1.0,1160,8320,1.0,0,0,4,1160,0,1959,0,Kent,WA 98032,12.213544660368875,55,55
536500.0,4.0,1.75,2000,4000,1.5,0,0,5,1450,550,1926,0,Seattle,WA 98126,13.19282184105289,88,88
248000.0,4.0,3.0,2163,5883,2.0,0,0,3,2163,0,2006,0,Algona,WA 98001,12.421184025147118,8,8
580000.0,4.0,2.5,2840,6268,2.0,0,0,3,2840,0,1998,2006,Kenmore,WA 98028,13.270783382522602,16,8
463000.0,2.0,1.0,1150,4400,1.0,0,0,4,1150,0,1905,0,Seattle,WA 98112,13.045482333068371,109,109
742500.0,4.0,2.75,3100,3773,2.0,0,0,3,2000,1100,1919,1996,Seattle,WA 98122,13.517778149658993,95,18
260000.0,3.0,2.5,1420,14850,1.0,0,0,4,1020,400,1963,0,Kent,WA 98032,12.468436909997665,51,51
312000.0,4.0,2.25,1930,7452,1.0,0,0,3,1430,500,1984,0,Kent,WA 98031,12.65075846679162,30,30
566000.0,3.0,2.25,1660,10140,1.0,0,0,4,1370,290,1980,0,Redmond,WA 98052,13.24634935718532,34,34
511555.0,3.0,2.0,1400,7293,1.0,0,0,4,1400,0,1963,0,Bellevue,WA 98008,13.145210385474938,51,51
583000.0,4.0,2.5,2660,4000,2.0,0,0,3,2660,0,2001,0,Redmond,WA 98053,13.27594246533263,13,13
290000.0,4.0,2.5,2000,13300,1.0,0,0,4,1200,800,1968,0,Auburn,WA 98001,12.577636201962656,46,46
311100.0,4.0,2.25,2130,8078,1.0,0,0,4,1380,750,1977,0,Renton,WA 98055,12.647869682885728,37,37
325000.0,3.0,2.25,1352,1694,3.0,0,0,3,1352,0,2007,0,Seattle,WA 98125,12.691580461311874,7,7
491300.0,3.0,1.75,1750,11340,1.0,0,1,4,1300,450,1987,0,Sammamish,WA 98074,13.10481021815674,27,27
315000.0,5.0,1.75,2320,8100,1.0,0,0,4,1160,1160,1956,0,Burien,WA 98166,12.66032791780777,58,58
330000.0,4.0,2.5,1940,3784,2.0,0,0,3,1940,0,2003,0,Renton,WA 98058,12.706847933442663,11,11
481450.0,3.0,2.0,1410,4800,1.0,0,0,3,1410,0,1940,1996,Seattle,WA 98117,13.08455766266843,74,18
234950.0,3.0,1.0,1360,9948,1.0,0,0,3,1360,0,1977,2004,Black Diamond,WA 98010,12.367128004530962,37,10
251000.0,3.0,1.75,1220,7250,1.0,0,0,3,1220,0,1962,2003,North Bend,WA 98045,12.43320821811392,52,11
833000.0,4.0,2.75,3780,10308,2.0,0,0,3,3780,0,1999,0,Sammamish,WA 98075,13.632788921148979,15,15
542500.0,4.0,2.5,2330,14289,2.0,0,0,4,2330,0,1978,2000,Bellevue,WA 98007,13.203943364396752,36,14
252500.0,3.0,1.0,1030,6127,1.0,0,0,3,880,150,1947,2012,Seattle,WA 98125,12.439166527697552,67,2
465000.0,4.0,2.5,1930,9653,1.0,0,0,4,1930,0,1968,0,Federal Way,WA 98023,13.049792684569493,46,46
225000.0,3.0,2.5,2000,9202,2.0,0,0,4,2000,0,1992,0,Maple Valley,WA 98038,12.323855681186558,22,22
270000.0,3.0,2.0,1690,9583,1.0,0,0,4,1690,0,1969,0,Renton,WA 98059,12.506177237980511,45,45
536000.0,3.0,1.75,1300,5413,1.5,0,0,3,1300,0,1925,1992,Seattle,WA 98115,13.19188944005294,89,22
445000.0,2.0,2.0,1150,6634,1.0,0,0,3,860,290,1940,1996,Seattle,WA 98115,13.005829561148378,74,18
320000.0,4.0,2.25,2310,7490,2.0,0,0,3,2310,0,1980,0,Renton,WA 98055,12.676076274775909,34,34
769900.0,4.0,3.5,2730,3047,2.0,0,0,3,2400,330,2006,0,Seattle,WA 98116,13.554015915266142,8,8
557000.0,4.0,2.5,2840,4500,2.0,0,0,3,2840,0,2012,1912,Kenmore,WA 98028,13.230320518909421,2,102
212000.0,2.0,1.5,1020,1525,2.0,0,0,3,1020,0,2004,2003,Seattle,WA 98133,12.26434155365415,10,11
376000.0,3.0,2.0,1340,1384,3.0,0,0,3,1340,0,2008,0,Seattle,WA 98103,12.837344422372032,6,6
324000.0,3.0,2.25,998,904,2.0,0,0,3,798,200,2007,0,Seattle,WA 98117,12.688498794774466,7,7
549900.0,5.0,2.75,3060,7015,1.0,0,0,5,1600,1460,1979,0,Seattle,WA 98146,13.217491722495906,35,35
320000.0,3.0,2.5,2130,6969,2.0,0,0,3,2130,0,2003,0,Maple Valley,WA 98038,12.676076274775909,11,11
875000.0,4.0,2.0,2520,6000,1.0,0,0,3,1400,1120,1921,2007,Seattle,WA 98103,13.681979165339751,93,7
265000.0,4.0,1.0,1940,9533,1.0,0,0,3,1080,860,1962,2003,Kent,WA 98031,12.487485104968359,52,11
394950.0,3.0,2.5,1350,1250,3.0,0,0,3,1270,80,2006,0,Seattle,WA 98136,12.886514453592564,8,8
842500.0,4.0,2.5,2160,5298,2.5,0,0,4,2160,0,1902,0,Seattle,WA 98122,13.644128941208654,112,112
368000.0,3.0,2.5,1370,1350,2.0,0,0,3,1010,360,2007,0,Seattle,WA 98136,12.815838217151068,7,7
885000.0,4.0,2.5,2830,5000,2.0,0,0,3,2830,0,1995,0,Seattle,WA 98105,13.693342923990066,19,19
453246.0,3.0,2.5,2010,2287,2.0,0,0,3,1390,620,2014,0,Issaquah,WA 98029,13.024190303426474,0,0
927000.0,4.0,2.75,3300,12090,2.0,0,0,3,3300,0,1953,0,Clyde Hill,WA 98004,13.739708844547993,61,61
490000.0,2.0,2.5,1230,1391,2.0,0,0,3,870,360,2004,2003,Seattle,WA 98112,13.102160670086809,10,11
341000.0,3.0,1.5,1720,7119,1.5,0,0,4,1720,0,1952,0,Shoreline,WA 98155,12.739637756265655,62,62
235000.0,1.0,1.0,810,2451,1.0,0,0,5,810,0,1941,0,Seattle,WA 98126,12.367340793126296,73,73
1200000.0,3.0,1.75,1560,8078,1.5,1,4,4,1560,0,1928,0,Mercer Island,WA 98040,13.997832114758229,86,86
255000.0,2.0,1.0,1220,2500,1.0,0,0,3,770,450,1910,2006,Seattle,WA 98126,12.449018824140563,104,8
876650.0,3.0,3.25,2170,12508,1.5,0,0,5,1650,520,1928,1970,Mercer Island,WA 98040,13.683863103898274,86,44
350000.0,2.0,1.0,910,4500,1.5,0,0,4,910,0,1906,1990,Seattle,WA 98118,12.765688433465597,108,24
750000.0,4.0,2.5,2980,4930,2.0,0,0,3,2890,90,2000,0,Bellevue,WA 98006,13.527828485512494,14,14
582000.0,4.0,1.75,2120,4650,1.0,0,1,3,1190,930,1951,1994,Seattle,WA 98117,13.274225726713574,63,20
1315000.0,4.0,3.5,3460,3997,2.0,0,0,3,2560,900,2004,2003,Seattle,WA 98103,14.089347223594002,10,11
372500.0,5.0,3.0,2480,10090,1.0,0,0,3,1300,1180,2004,2003,Seattle,WA 98178,12.827992316801751,10,11
410000.0,3.0,2.25,2200,16921,2.0,0,0,3,2200,0,1987,2000,Maple Valley,WA 98038,12.92391243868049,27,14
360000.0,4.0,2.0,1730,5500,1.0,0,0,5,1010,720,1943,0,Seattle,WA 98106,12.793859310432293,71,71
225000.0,3.0,1.0,990,8012,1.0,0,0,4,990,0,1966,0,Renton,WA 98058,12.323855681186558,48,48
647000.0,4.0,2.5,3040,6887,2.0,0,0,3,3040,0,1999,0,Sammamish,WA 98074,13.380101573483037,15,15
185000.0,3.0,1.5,1370,8470,1.0,0,0,4,1370,0,1961,2001,Auburn,WA 98092,12.128111104060462,53,13
335000.0,3.0,2.5,1940,4927,2.0,0,0,3,1940,0,2004,2003,Renton,WA 98058,12.721885810807203,10,11
210000.0,3.0,2.5,1040,2643,2.0,0,0,3,720,320,2004,2003,Seattle,WA 98118,12.254862809699606,10,11
522000.0,4.0,2.25,1800,8623,1.0,0,0,4,1360,440,1980,0,Kirkland,WA 98033,13.165422866864775,34,34
770000.0,3.0,1.75,1720,5000,1.0,0,0,3,1720,0,1954,2014,Seattle,WA 98122,13.554145793829866,60,0
499950.0,3.0,1.0,980,6380,1.0,0,0,3,760,220,1941,1994,Seattle,WA 98115,13.122263372403996,73,20
751000.0,4.0,2.5,3110,6142,2.0,0,0,3,3110,0,2004,2003,Redmond,WA 98052,13.529160930746272,10,11
330000.0,5.0,3.0,2100,7715,1.0,0,0,3,1250,850,2013,1923,Burien,WA 98168,12.706847933442663,1,91
465000.0,3.0,1.5,2020,11358,1.0,0,0,4,1190,830,1956,0,Kirkland,WA 98033,13.049792684569493,58,58
850000.0,4.0,1.75,2350,11914,1.0,0,0,4,2350,0,1961,2001,Mercer Island,WA 98040,13.652991628466498,53,13
947500.0,4.0,2.25,3290,12329,1.5,0,0,4,3290,0,1968,0,Mercer Island,WA 98040,13.761582215938718,46,46
302000.0,5.0,2.25,2180,7813,2.0,0,0,3,2180,0,1986,0,Maple Valley,WA 98038,12.618182296357007,28,28
500000.0,2.0,2.25,1290,1334,3.0,0,0,3,1290,0,2007,0,Seattle,WA 98107,13.122363377404328,7,7
201000.0,3.0,1.0,1460,9750,1.0,0,0,4,1460,0,1969,0,Kent,WA 98042,12.211060187041213,45,45
265000.0,2.0,1.0,1290,2828,2.0,0,0,3,1290,0,2008,0,Redmond,WA 98053,12.487485104968359,6,6
870300.0,4.0,2.5,2350,3150,1.5,0,0,4,1690,660,1910,0,Seattle,WA 98103,13.676593258777604,104,104
339000.0,3.0,1.0,1080,8100,1.0,0,0,4,1080,0,1955,2009,Shoreline,WA 98155,12.733755386362587,59,5
690000.0,4.0,2.5,2670,13463,2.0,0,0,4,2670,0,1989,0,Issaquah,WA 98029,13.444446876573442,25,25
788000.0,4.0,3.25,3680,5759,2.0,0,0,3,2840,840,2003,0,Issaquah,WA 98027,13.577253368840017,11,11
315275.0,3.0,1.75,1440,8040,1.0,0,0,3,960,480,1951,1994,Seattle,WA 98125,12.661200552824075,63,20
505000.0,4.0,1.75,1940,4800,1.0,0,0,5,1030,910,1922,1956,Seattle,WA 98122,13.132313708257497,92,58
368000.0,3.0,1.0,1280,9898,1.0,0,0,3,1280,0,1968,1997,Woodinville,WA 98072,12.815838217151068,46,17
156000.0,3.0,1.0,970,8580,1.0,0,0,3,970,0,1959,1989,Federal Way,WA 98003,11.957611286231675,55,25
610000.0,4.0,3.0,2110,5000,1.5,0,2,4,1640,470,1930,0,Seattle,WA 98136,13.321214236149494,84,84
420000.0,2.0,2.5,1480,1369,3.0,0,0,3,1480,0,2009,0,Redmond,WA 98052,12.948009990259552,5,5
